Sponginess,Wonder level,Crunchiness,Loudness on impact,Meme creativity,Soap slipperiness,Hype root
5.04542006,6.114460149,-11.34209991,5.895339804,0.038860006,27.62473927,-16.40177967
5.095220013,5.447139835,-14.56581976,6.544399858,0.038860006,27.62473927,-19.11421938
5.34753993,5.447139835,-15.34435953,6.132720013,-0.062399976,27.39067961,-20.17661995
5.702779908,3.558060014,-1.33561991,2.651700008,0.090320036,26.45776073,-5.075600142
5.804040089,8.116420298,-20.45882008,8.609440184,0.140119989,25.98963984,-25.95674053
5.955099826,7.560319839,-19.56905966,8.078239899,-0.163659959,26.22369949,-24.77814047
5.752579861,3.446839962,-4.892999921,4.481019807,-0.010940045,26.80801989,-9.853080177
5.853840041,3.778840041,-12.78795959,4.774839883,-0.112200028,27.15828062,-17.69990057
5.247940025,3.224400055,-13.78727999,4.185540049,-0.163659959,25.87344034,-19.52756029
5.146679845,8.005199652,-25.46205997,8.66919981,-0.163659959,26.80801989,-30.7939798
5.297739978,8.450079861,-27.01913952,8.609440184,-0.163659959,26.57396023,-31.50279987
4.842900095,6.781780066,-23.57298075,7.135360165,-0.21346001,26.33990057,-27.25485985
4.64038013,3.446839962,-11.1196602,3.596240017,-0.163659959,26.80801989,-15.22152052
4.590580177,3.113180003,-7.117399778,4.125780027,-0.21346001,26.57396023,-10.85738021
4.64038013,2.557080039,-4.225680003,3.714099984,-0.112200028,26.45776073,-8.96830019
4.691839962,3.890060093,-5.782759943,4.243639994,-0.010940045,26.22369949,-9.677120266
4.94415988,3.558060014,-5.560319839,2.829319997,0.038860006,27.975,-10.20831976
4.791439867,3.33561991,-6.561299715,3.24100004,-0.010940045,28.44311932,-10.73786016
4.741639915,2.000979975,0.221459981,2.474080019,-0.062399976,28.20906124,-3.777480035
4.842900095,2.223419981,1.444880011,2.356219953,-0.010940045,27.975,-1.831959951
4.842900095,1.889760022,4.223720052,2.238359987,-0.062399976,28.20906124,0.528559985
4.791439867,1,5.335919981,2.769559975,-0.112200028,27.50853977,1.649060004
4.741639915,2.000979975,4.779819918,2.591939986,-0.112200028,27.39067961,1.353579999
4.94415988,0.888779997,2.112200028,1.471440015,-0.112200028,26.57396023,-2.481019807
4.691839962,0.888779997,2.890740097,1.471440015,-0.010940045,26.92421938,-0.769559975
4.691839962,2.223419981,-0.890740097,2.298120009,-0.112200028,26.1075,-4.250580177
5.196480193,0.555119989,8.450079861,1.117860004,-0.010940045,25.40698011,5.128419981
5.399000158,1.333660008,4.334940104,2.180260042,-0.163659959,24.82265972,0.292840002
5.804040089,1.222440006,7.782759943,2.002639954,-0.112200028,25.17292046,3.714099984
5.955099826,1.111220003,9.449400253,2.002639954,-0.112200028,25.28911995,7.371080098
5.905299873,1,13.67576026,1.649060004,-0.163659959,24.82265972,8.845159721
5.853840041,0.888779997,13.23088005,1.531199988,-0.163659959,25.63938068,8.609440184
5.905299873,0.888779997,13.78698011,1.471440015,-0.163659959,25.17292046,9.140639677
5.601520123,0.666339992,13.23088005,1.531199988,-0.364520044,24.93885921,8.845159721
5.297739978,-0.334640033,13.67576026,0.468800012,-0.415979975,25.63938068,9.022780304
5.247940025,0.666339992,13.89819997,1.471440015,-0.517239958,24.70479956,9.436119633
5.500259943,0.666339992,14.23186032,1.531199988,-0.61850004,25.40698011,9.789700127
5.702779908,0.888779997,14.78795959,1.649060004,-0.567040009,23.65402052,10.0835202
5.448800111,0.666339992,14.45429924,1.589299982,-0.719760022,23.77188068,9.729939709
5.448800111,0.666339992,14.23186032,1.649060004,-0.567040009,23.30375978,9.729939709
5.297739978,0.777559994,14.12063968,1.649060004,-0.668299992,23.42161995,9.965660038
5.297739978,0.666339992,14.00941982,1.531199988,-0.61850004,25.63938068,9.494220171
5.196480193,0.666339992,13.78698011,1.589299982,-0.668299992,27.27448011,9.436119633
5.550059896,0.666339992,13.34209991,1.589299982,-0.112200028,26.92421938,9.258499842
5.196480193,0.555119989,13.45331976,1.531199988,-0.567040009,26.33990057,9.140639677
4.892700047,1.778540019,12.78599984,1.944540009,-0.567040009,26.33990057,8.904920139
4.842900095,1.222440006,17.23314047,3.182900095,-0.567040009,26.57396023,13.26905966
4.892700047,1.556100014,16.2321594,2.887419941,-0.415979975,19.68495928,12.62
4.539119949,0.888779997,15.00874022,1.649060004,-0.517239958,19.21683996,11.49949968
4.336599984,2.112200028,16.12094034,1.884779987,-0.517239958,18.63251957,11.44139994
4.437860165,2.112200028,14.56551989,2.415979975,-0.465780027,20.38548075,12.2664203
4.64038013,1.889760022,14.67674053,2.415979975,-0.465780027,22.95350063,10.91019965
4.539119949,2.223419981,16.0097197,2.474080019,-0.465780027,23.88808018,12.09046039
4.235340002,2.223419981,16.2321594,2.769559975,-0.465780027,23.07135921,12.73786016
4.286800032,2.334640033,17.12191982,3.654339962,-0.465780027,23.77188068,13.21095991
4.185540049,3.446839962,18.5677803,3.300760062,-0.415979975,24.47240057,14.50907923
4.286800032,3.558060014,17.01070076,3.714099984,-0.415979975,24.82265972,14.62693939
4.134080019,2.557080039,16.67704041,2.947179964,-0.415979975,25.52317961,13.86002036
4.185540049,3.224400055,17.23314047,4.539119949,-0.415979975,26.22369949,14.44932039
3.881759903,3.113180003,18.67899937,3.714099984,-0.567040009,24.23833933,16.04125978
3.933219934,3.778840041,19.90242014,4.656980114,-0.517239958,23.88808018,17.04556061
3.679239938,4.1125,19.67998043,4.481019807,-0.517239958,24.47240057,16.4546007
3.831959951,3.558060014,17.34435953,4.303400016,-0.517239958,25.05506029,14.15383965
3.679239938,3.669280066,17.45558018,3.654339962,-0.567040009,25.98963984,14.62693939
3.831959951,3.669280066,19.34632008,4.125780027,-0.465780027,25.63938068,15.74743971
3.629439986,3.001959951,17.90045959,3.714099984,-0.567040009,24.82265972,15.33410038
3.679239938,3.33561991,17.34435953,3.358860006,-0.465780027,25.98963984,14.50907923
3.881759903,4.446159959,18.1228993,5.247940025,-0.517239958,24.70479956,15.39385921
3.577979956,4.779819918,18.01168024,5.423899937,-0.567040009,22.48704041,15.74743971
3.679239938,3.33561991,16.89948011,3.772199929,-0.567040009,21.90272001,14.27169981
3.831959951,3.890060093,18.1228993,3.714099984,-0.517239958,21.66866035,14.50907923
3.780499921,3.890060093,17.67801989,4.125780027,-0.517239958,20.96814047,15.56982071
3.629439986,4.1125,19.34632008,4.716740136,-0.567040009,20.61787973,15.39385921
3.831959951,3.113180003,19.34632008,4.42126018,-0.517239958,19.80116035,16.51435953
3.780499921,3.558060014,17.90045959,4.716740136,-0.567040009,19.45089962,15.27433996
3.831959951,3.33561991,18.1228993,4.185540049,-0.517239958,18.16605934,15.09838005
3.881759903,3.669280066,19.34632008,4.125780027,-0.517239958,18.16605934,16.4546007
3.730699968,4.001279948,19.67998043,4.892700047,-0.668299992,18.04985985,16.57245928
3.831959951,2.890740097,18.67899937,3.890060093,-0.61850004,17.46553946,13.26905966
3.933219934,3.113180003,17.67801989,4.598879972,-0.61850004,20.26762058,15.1564798
4.134080019,3.001959951,18.23411995,3.182900095,-0.719760022,20.7357399,14.8028993
4.489319997,2.557080039,18.1228993,2.533840041,-0.567040009,20.38548075,13.97787973
4.892700047,2.779520044,19.12388037,2.356219953,-0.517239958,21.55245928,14.44932039
4.64038013,2.779520044,19.34632008,2.887419941,-0.668299992,20.50168024,15.74743971
5.095220013,3.001959951,21.56905966,3.182900095,-0.668299992,21.43625978,17.04556061
5.247940025,1.667320017,22.01394066,4.125780027,-0.517239958,21.31839962,17.04556061
5.297739978,2.112200028,18.01168024,2.829319997,-0.465780027,21.90272001,14.03598027
5.399000158,3.224400055,18.67899937,3.536479995,-0.364520044,22.37083933,13.7421602
5.34753993,3.33561991,17.90045959,4.185540049,-0.163659959,22.72110006,13.68239978
5.752579861,3.669280066,16.2321594,2.887419941,-0.062399976,23.07135921,12.14856013
5.601520123,2.890740097,16.12094034,3.182900095,0.191580019,22.6032399,11.49949968
5.297739978,3.33561991,14.67674053,3.714099984,0.090320036,23.07135921,10.0835202
5.601520123,3.33561991,14.45429924,3.005279908,0.140119989,21.90272001,9.907560291
5.399000158,3.33561991,16.34338005,3.24100004,0.090320036,21.55245928,11.5592601
5.399000158,1.111220003,13.34209991,1.353579999,0.140119989,21.20220013,8.609440184
5.399000158,2.223419981,11.78502036,2.12050002,0.140119989,19.68495928,6.839879813
5.601520123,2.112200028,13.23088005,1.649060004,0.140119989,17.46553946,7.0175
5.601520123,2.112200028,12.8972197,2.062399976,0.140119989,14.31320076,8.138000317
5.804040089,1.556100014,13.23088005,2.415979975,0.191580019,15.48017929,8.609440184
6.258879972,2.112200028,13.45331976,2.474080019,0.191580019,16.76501957,8.138000317
6.511199889,1.111220003,13.23088005,2.180260042,0.140119989,17.58174053,8.25585969
6.91623982,2.223419981,15.34240057,1.589299982,0.443899986,16.06449968,8.66919981
6.713719854,2.223419981,16.4546007,1.471440015,0.292840002,16.41476042,9.671839962
6.511199889,2.112200028,14.56551989,2.533840041,0.443899986,16.29690025,9.140639677
6.056360006,1.667320017,12.00746007,1,0.292840002,17.34933996,7.311320076
5.651320076,0.443899986,9.006179924,1.766920021,0.191580019,17.6996007,4.243639994
5.399000158,0.443899986,6.448120108,1.235720008,0.191580019,17.2314798,2.12050002
5.297739978,1.444880011,7.560319839,1.531199988,0.191580019,17.2314798,3.772199929
5.196480193,1.667320017,6.892999921,1.649060004,0.241380021,17.81580019,2.415979975
5.196480193,1,3.446839962,1.589299982,0.292840002,18.40012058,-0.180260042
5.095220013,0.777559994,6.559339962,2.12050002,0.191580019,19.5671007,2.829319997
4.892700047,1.667320017,10.11672017,2.474080019,0.140119989,20.7357399,5.128419981
4.892700047,1.667320017,10.56160038,1.707159998,0.241380021,21.90272001,6.072959991
4.892700047,0.888779997,10.33915988,1.649060004,0.241380021,21.90272001,6.308679924
5.196480193,1.222440006,10.78404009,1.471440015,0.392440006,18.86657923,5.483659959
5.146679845,1.889760022,10.78404009,1,0.392440006,18.51632008,6.013199968
4.993959832,1.556100014,10.78404009,1.471440015,0.292840002,18.28226042,5.895339804
5.04542006,1,11.34014015,1.825020015,0.292840002,18.40012058,7.371080098
